LPDS_254nm,LPDS_366nm,LPDS_visible,LPDS_developer,MPDS_254nm,MPDS_366nm,MPDS_visible,MPDS_developer,HPDS_254nm,HPDS_366nm,HPDS_visible,HPDS_developer
,,,,-0.005174245403683014,,,,,,,
,,,,-0.03514886116855079,,,,,,,
,,,,-0.009485948082459365,,,,,,,
,,,,-0.0015665828538982225,,,,,,,
,,,,-0.014691414598671427,,,,,,,
,,,,-0.007738061847836297,,,,,,,
,,,,0.0021869404281116933,,,,,,,
,,,,0.0015348824483579996,,,,,,,
,,,,0.002415424683113574,,,,,,,
,,,,-4.787116162178589e-05,,,,,,,
