LPDS_254nm,LPDS_366nm,LPDS_visible,LPDS_developer,MPDS_254nm,MPDS_366nm,MPDS_visible,MPDS_developer,HPDS_254nm,HPDS_366nm,HPDS_visible,HPDS_developer
,,0.0591256752450087,0.0603175376161852,0.0604487347360729,,,,0.060317537616185225,,,
,,-0.0040464626053141,0.0045988247061494,-0.0152379614232075,,,,0.004598824706149422,,,
,,0.0134602236090682,0.0133002825269021,0.0010227903512134,,,,0.013300282526902154,,,
,,0.0104873279148292,0.0066575871932266,-0.0087454165696677,,,,0.006657587193226573,,,
,,-0.0111990092439546,0.0140373985949817,0.0161072877679204,,,,0.014037398594981793,,,
