LPDS_254nm,LPDS_366nm,LPDS_visible,LPDS_developer,MPDS_254nm,MPDS_366nm,MPDS_visible,MPDS_developer,HPDS_254nm,HPDS_366nm,HPDS_visible,HPDS_developer
,,,-0.0705936447990431,-0.0713533405443391,,,,-0.07059364479904316,,,
,,,-0.0341892116737926,-0.0316477833997759,,,,-0.03418921167379268,,,
,,,-0.022884269723169,-0.0243106882780979,,,,-0.02288426972316905,,,
,,,0.0086188553324857,0.0123705893153919,,,,0.008618855332485733,,,
,,,0.0167199784875661,-0.0149701193118981,,,,0.016719978487566123,,,
